,Index,GEOID,Seed1,Seed2,Seed3
1983,3367,1490022,9,13,3
1984,3368,1490023,9,21,3
1985,3369,1490024,9,13,3
1986,3370,1490025,9,13,3
1987,3371,1490026,9,21,3
1988,4414,2010442,9,14,7
1989,4452,2010480,9,14,7
1990,4453,2010481,9,14,7
1991,4476,2010503,9,20,20
1992,4484,2010511,9,14,7
1993,4492,2010519,9,14,7
1994,4503,2010529,9,14,20
1995,4521,2010547,9,3,16
1996,4526,2010552,9,20,20
1997,4572,2010598,9,14,7
1998,4576,2010602,9,14,7
1999,4577,2010603,9,3,16
2000,8672,4730101,9,3,16
2001,8673,4730102,9,3,16
2002,8674,4730103,9,3,16
2003,8675,4730104,9,3,16
2004,8676,4730105,9,3,16
2005,8677,4730206,9,3,16
2006,8678,4730207,9,3,16
2007,8679,4730208,9,3,16
2008,8680,4730309,9,3,16
2009,8681,4730310,9,3,16
2010,8682,4730311,9,3,16
2011,8683,4730312,9,3,16
2012,8684,4730313,9,3,16
2013,8685,4730414,9,3,16
2014,3355,1490011,9,21,8
2015,8689,4730418,9,3,17
2016,4592,2010618,9,3,16
2017,8686,4730415,9,3,16
2018,8692,4730420B,9,3,17
2019,8687,4730416,9,3,17
2020,4598,2010624,9,14,16
2021,8688,4730417,9,3,16
2022,8690,4730419,9,3,16
2023,8691,4730420A,9,3,16
2024,8701,4770101,9,3,16
2025,8702,4770104,9,21,16
2026,8703,4770109,9,3,16
2027,8704,4770115,9,21,16
2028,8705,4770117,9,21,16
2029,8706,4770121,9,21,16
2030,8707,4770202,9,21,16
2031,8708,4770203,9,21,16
2032,4613,2010639,9,3,16
2033,8709,4770205,9,21,16
2034,4615,2010641,9,14,7
2035,8710,4770208,9,21,16
2036,8711,4770307,9,21,16
2037,8712,4770311,9,21,16
2038,8713,4770312,9,21,16
2039,8714,4770316,9,21,16
2040,8715,4770320,9,21,16
2041,8716,4770406,9,21,16
2042,8717,4770410,9,21,8
2043,8718,4770413,9,21,16
2044,8719,4770414,9,21,16
2045,8720,4770418,9,21,16
2046,8721,4770419,9,21,16
2047,4662,2010688,9,14,7
2048,4664,2010690,9,20,20
2049,4665,2010691,9,14,16
2050,4694,2010720,9,3,16
2051,4700,2010726,9,14,20
2052,4705,2010731A,9,3,7
2053,4706,2010731B,9,3,16
2054,4709,2010734,9,14,7
2055,4726,2010751,9,3,16
2056,4745,2010768,9,14,7
2057,4762,2010785,9,3,16
2058,4774,2010796,9,3,16
2059,4783,2010805,9,14,7
2060,4784,2010806,9,14,7
2061,4791,2010813,9,3,16
2062,4795,2010817,9,14,16
2063,4806,2010828,9,14,7
2064,4843,2010862D,9,14,7
2065,1783,890101,9,21,3
2066,1784,890102,9,21,3
2067,1785,890103,9,25,17
2068,1786,890201,9,13,3
2069,1787,890202,9,25,3
2070,1788,890302,9,21,8
2071,1789,890303,9,21,17
2072,1790,890304,9,21,17
2073,1791,890305,9,21,17
2074,1792,890401,9,21,17
2075,1793,890402,9,21,17
2076,4882,2010901,9,14,16
2077,4904,2010923,9,14,16
2078,4964,2010982,9,14,7
2079,5995,2870101,9,21,8
2080,5996,2870102,9,21,16
2081,5997,2870103,9,21,8
2082,5998,2870201,9,21,8
2083,5999,2870202,9,21,8
2084,6000,2870203,9,21,8
2085,8315,4530200,9,4,22
2086,6004,2870304,9,4,8
2087,6005,2870401,9,21,16
2088,6006,2870402,9,4,16
2089,6007,2870403,9,21,8
2090,6008,2870404,9,21,8
2091,8317,4530203,9,4,22
2092,4017,2010049,9,14,16
2093,4080,2010111,9,14,7
2094,4083,2010114,9,20,20
2095,4088,2010119,9,3,16
2096,4090,2010121,9,3,16
2097,4093,2010124,9,14,16
2098,4095,2010126,9,14,16
2099,6144,3030034A,18,0,4
2100,6145,3030034B,18,0,4
2101,6146,3030035,18,0,4
2102,6147,3030036,18,8,4
2103,6148,3030038,18,8,4
2104,6149,3030039,18,0,4
2105,6150,3030040,18,0,4
2106,6151,3030041,18,0,4
2107,6152,3030043,18,0,4
2108,6153,3030044,18,0,4
2109,6154,3030045,18,0,0
2110,6155,3030046,18,0,0
2111,6156,3030047,18,0,0
2112,6157,3030049,18,0,0
2113,6158,3030050,18,0,0
2114,6159,3030051,18,0,4
2115,6160,3030052,18,0,0
2116,6161,3030053,18,0,0
2117,6162,3030054,18,0,0
2118,6163,3030056,18,0,4
2119,6164,3030057,18,0,0
2120,6165,3030058,18,0,0
2121,6166,3030059,18,0,0
2122,6167,3030060,18,0,0
2123,6168,3030062,18,0,0
2124,6169,3030063,18,0,0
2125,6170,3030064,18,0,0
2126,6171,3030065,18,0,4
2127,6172,3030066,18,0,0
2128,6173,3030067,18,0,4
2129,6174,3030069,18,0,4
2130,6175,3030072,18,0,0
2131,6176,3030075,18,0,0
2132,6177,3030076,18,0,0
2133,6178,3030078,18,0,0
2134,6179,3030092,18,0,0
2135,6180,3030096,18,0,0
2136,6181,3030102,18,0,0
2137,6182,3030104,18,0,0
2138,6183,3030109,18,0,0
2139,6184,3030110,18,0,0
2140,6185,3030111,18,0,0
2141,6186,3030112,18,0,0
2142,6187,3030113,18,0,0
2143,6188,3030114,18,0,0
2144,6189,3030117,18,0,0
2145,6190,3030118,18,0,4
2146,6191,3030119,18,0,4
2147,6192,3030120,18,0,0
2148,6193,3030121,18,0,0
2149,6194,3030122,18,0,0
2150,6195,3030123,18,0,4
2151,6196,3030124,18,0,0
2152,6197,3030125,18,0,0
2153,6198,3030126,18,0,0
2154,6199,3030127,18,0,0
2155,6200,3030128,18,0,0
2156,6201,3030129,18,0,0
2157,6202,3030131,18,0,0
2158,6203,3030132,18,0,4
2159,6204,3030135,18,0,0
2160,6205,3030138,18,0,0
2161,6206,3030140,18,0,0
2162,6207,3030141,18,0,4
2163,6208,3030142A,18,0,4
2164,6209,3030142B,18,0,4
2165,6210,3030148,18,0,0
2166,6211,3030151,18,0,0
2167,6212,3030152,18,0,0
2168,6213,3030153,18,0,4
2169,6214,3030154,18,0,0
2170,6215,3030155,18,0,0
2171,6216,3030159,18,0,4
2172,6217,3030160,18,0,4
2173,6218,3030175,18,0,0
2174,6219,3030178,18,0,0
2175,6220,3030181,18,0,4
2176,6221,3050001A,18,8,4
2177,6222,3050001B,18,8,4
2178,6223,3050002,18,8,4
2179,6224,3050003,18,8,4
2180,6225,3050004,18,0,0
2181,6226,3050005,18,8,4
2182,6227,3050006,18,8,4
2183,6228,3050007,18,8,4
2184,6229,3050008,18,8,4
2185,6230,3050009,18,8,4
2186,6231,3050010,18,8,4
2187,6232,3050011,18,0,0
2188,6233,3050012,18,8,4
2189,6234,3050013,18,0,4
2190,6235,3050014,18,8,4
2191,8161,4410108,18,23,5
2192,8162,4410109,18,23,5
2193,8163,4410110,18,23,5
2194,8164,4410201,18,23,5
2195,8165,4410202,18,23,5
2196,8166,4410203,18,23,5
2197,8167,4410204,18,23,5
2198,8168,4410205,18,23,5
2199,137,170001,18,0,0
2200,138,170002,18,0,0
2201,139,170003,18,0,0
2202,140,170004A,18,0,0
2203,141,170004B,18,0,0
2204,8169,4410206,18,23,5
2205,8170,4410207,18,23,5
2206,8171,4410301,18,23,5
2207,8172,4410302,18,23,5
2208,8173,4410303,18,23,5
2209,8174,4410304,18,23,5
2210,8175,4410305,18,23,5
2211,8176,4410306,18,23,5
2212,8177,4410307,18,23,5
2213,8178,4410308,18,23,5
2214,8179,4410401,18,23,5
2215,8180,4410402,18,23,5
2216,8181,4410403,18,23,5
2217,8182,4410404,18,23,5
2218,8183,4410405,18,23,5
2219,8184,4410406,18,23,5
2220,8185,4410407,18,23,5
2221,8186,4410408,18,23,5
2222,8187,4410409,18,23,5
2223,8194,4450101,18,8,4
2224,8195,4450102,18,8,4
2225,8196,4450201,18,8,4
2226,8197,4450202,18,8,0
2227,8198,4450301,18,8,4
2228,8199,4450401,18,8,4
2229,8200,4450402,18,8,4
2230,8201,4470001,18,23,5
2231,8202,4470002,18,23,5
2232,8203,4473003,18,23,5
2233,8204,4474005,18,23,5
2234,8205,4474006,18,23,5
2235,6720,3530001,18,8,5
2236,6721,3530002,18,23,5
2237,6722,3530003,18,8,5
2238,6723,3530004,18,8,5
2239,6724,3530005,18,8,5
2240,6725,3530006,18,8,5
2241,6726,3530007,18,8,5
2242,6727,3530008,18,8,5
2243,6728,3530009,18,8,5
2244,6994,3690101,18,0,0
2245,6995,3690201,18,0,0
2246,6996,3690202,18,0,0
2247,6997,3690203,18,0,0
2248,6998,3690301,18,0,0
2249,6999,3690302,18,0,0
2250,7000,3690303,18,0,0
2251,7001,3690401,18,0,0
2252,7002,3690402,18,0,0
2253,9054,5010101,18,8,4
2254,9055,5010202,18,8,4
2255,9056,5010303,18,8,4
2256,9057,5010305,18,8,4
2257,9058,5010404,18,8,4
2258,9059,5010406,18,8,4
2259,9060,5030005,18,23,5
2260,9061,5030006,18,23,5
2261,9062,5030007,18,23,5
2262,9063,5030010,18,23,5
2263,9064,5030016,18,23,5
2264,9065,5030020,18,23,5
2265,9066,5030022,18,23,5
2266,9067,5030023,18,23,5
2267,9068,5030024,18,23,5
2268,5027,2070001,18,23,5
2269,5028,2070002,18,23,5
2270,5029,2070003,18,23,5
2271,5030,2070004,18,23,5
2272,5031,2070005,18,23,5
2273,5032,2070006,18,23,5
2274,5033,2070007,18,23,5
2275,5034,2070008,18,23,5
2276,5035,2070009,18,23,5
2277,5036,2070010,18,23,5
2278,989,330004,18,8,4
2279,990,33001A,18,8,4
2280,991,33001B,18,8,4
2281,992,33002A,18,8,4
2282,993,33002B,18,8,4
2283,994,33003A,18,23,4
2284,995,33003B,18,8,4
2285,7285,4150005,18,23,4
2286,7286,4150006,18,23,4
2287,7287,4150007,18,23,4
2288,7288,4150008,18,23,4
2289,7289,4150009,18,23,4
2290,7290,4150010,18,23,4
2291,7291,4150011,18,23,4
2292,7292,4150012,18,23,4
2293,7293,4150013,18,23,4
2294,7294,4150014,18,23,4
2295,7295,4150015,18,23,4
2296,7296,4170101,18,23,5
2297,7297,4170202,18,23,5
2298,7298,4170303,18,23,5
2299,7299,4170307,18,23,5
2300,7300,4170404,18,23,5
2301,7301,4170405,18,23,5
2302,7302,4170406A,18,23,5
2303,7303,4170406B,18,23,5
2304,3900,1890205,18,0,0
2305,3901,1890206,18,0,0
2306,3902,1890213,18,0,0
2307,7414,4292-19A,18,23,5
2308,7415,4292-19B,18,23,5
2309,7416,4292-19C,18,23,5
2310,7418,4293-19,18,23,5
2311,7420,4294-19,18,23,5
2312,7430,4330001,18,23,5
2313,7431,4330002,18,23,5
2314,7432,4330003,18,23,4
2315,7433,4330004,18,23,5
2316,5412,2190011,18,0,0
2317,5413,2190014,18,0,0
2318,5414,2190015,18,0,0
2319,5415,2190016,18,0,0
2320,5416,2190021,18,0,0
2321,5417,2190024,18,8,4
2322,5418,2190032,18,0,0
2323,5419,2190033,18,0,0
2324,5420,2190035,18,0,0
2325,5421,2190036,18,0,0
2326,5422,2190043,18,0,0
2327,5423,2190044,18,0,0
2328,5424,2190045A,18,0,0
2329,5425,2190045B,18,0,0
2330,5426,2190046,18,0,0
2331,3372,1510001,18,23,5
2332,3373,1510004,18,23,5
2333,3374,1510010,18,23,5
2334,3375,1510012,18,23,5
2335,3376,1530001,18,23,0
2336,3379,1530023,18,23,0
2337,3381,153024BA,18,23,0
2338,3382,153024BB,18,23,0
2339,5484,2270011,18,8,4
2340,5485,2270012,18,8,4
2341,5486,2270013,18,8,4
2342,5487,2270014,18,8,4
2343,5488,2270016,18,8,4
2344,5489,2270024,18,8,4
2345,5490,2270025,18,8,4
2346,5491,2270026,18,8,4
2347,5492,2270032,18,8,4
2348,5493,2270033,18,8,4
2349,5494,2270034,18,8,4
2350,5495,2270035,18,8,4
2351,5496,2270037,18,8,4
2352,5497,2270042,18,8,4
2353,5498,2270045,18,8,4
2354,5499,2270046,18,8,4
2355,5500,2270103,18,8,4
2356,5501,2270104,18,8,4
2357,5502,2270105,18,8,4
2358,5503,227012A,18,8,4
2359,5504,2270205,18,8,4
2360,5505,2270207,18,8,5
2361,5506,2270208,18,8,5
2362,5507,2270209,18,8,5
2363,5508,2270304,18,8,4
2364,5509,2270404,18,8,4
2365,5510,2270405,18,8,4
2366,5511,2270408,18,8,4
2367,5512,2270409,18,8,5
2368,5513,227207C,18,8,5
2369,1466,690101,18,0,0
2370,1467,690105,18,0,0
2371,1468,690201,18,0,0
2372,1469,690206,18,0,0
2373,1470,690301,18,0,0
2374,1471,690307,18,0,0
2375,1472,690401,18,0,0
2376,1473,690408,18,0,0
2377,1534,790101,18,0,0
2378,1535,790202,18,0,0
2379,1536,790303,18,0,4
2380,1537,790306,18,0,0
2381,1538,790404,18,0,0
2382,3588,1650002,18,8,4
2383,3589,1650003,18,8,4
2384,3590,1650004,18,8,4
2385,3591,1650005,18,8,4
2386,3592,1650006,18,8,4
2387,3593,1650007,18,8,4
2388,3594,1650008,18,8,4
2389,3595,1650009,18,8,4
2390,3689,1690001,18,23,4
2391,3690,1690002,18,23,4
2392,3691,1690003,18,23,4
2393,3692,1690004,18,23,4
2394,3693,1690005,18,23,4
2395,3694,1690006,18,23,4
2396,5776,2530101,18,23,5
2397,5777,2530102,18,23,5
2398,5778,2530103,18,23,5
2399,5779,2530201,18,23,5
2400,5780,2530202,18,23,5
2401,5781,2530203,18,23,5
2402,5782,2530301,18,23,5
2403,5783,2530302,18,23,5
2404,5784,2530303,18,23,5
2405,5785,2530401,18,23,5
2406,5786,2530402,18,23,5
2407,5850,2630101,18,23,4
2408,5851,2630201,18,23,4
2409,5852,2630202,18,23,4
2410,5853,2630301,18,23,4
2411,5854,2630302,18,23,4
2412,5855,2630401,18,23,4
2413,3889,1890101,18,0,0
2414,3890,1890102,18,0,0
2415,3891,1890103,18,0,0
2416,3892,1890104,18,0,0
2417,3893,1890105,18,0,0
2418,3894,1890110,18,0,0
2419,3895,1890111,18,0,0
2420,3896,1890112,18,0,0
2421,3897,1890202,18,0,0
2422,3898,1890203,18,0,0
2423,3899,1890204,18,0,0
2424,5948,2790001,18,0,0
2425,5949,2790002,18,0,0
2426,5950,2790003,18,0,0
2427,5951,2790004,18,0,0
2428,5952,2790005,18,0,0
2429,5953,2790006,18,0,0
2430,5954,2790007,18,0,0
2431,5955,2790008,18,0,0
2432,5956,2790009,18,0,0
2433,5957,2790010,18,0,0
2434,5958,2790011,18,0,0
2435,5959,2790012,18,0,0
2436,3903,1890214,18,0,0
2437,3904,1890215,18,0,0
2438,3905,1890304,18,0,0
2439,3906,1890305,18,0,0
2440,3907,1890306,18,0,0
2441,3908,1890307,18,0,0
2442,3909,1890308,18,0,0
2443,3910,1890316,18,0,0
2444,3911,1890317,18,0,0
2445,3912,1890318,18,0,0
2446,3913,1890406,18,0,0
2447,3914,1890407,18,0,0
2448,3915,1890408,18,0,0
2449,3916,1890409,18,0,0
2450,3917,1890419,18,0,0
2451,3918,1890420,18,0,0
2452,1908,1070011,18,23,4
2453,1909,1070027,18,23,4
2454,1910,1070039,18,23,4
2455,1911,1070044,18,23,4
2456,8154,4410101,18,23,5
2457,8155,4410102,18,23,5
2458,8156,4410103,18,23,5
2459,8157,4410104,18,23,5
2460,8158,4410105,18,23,5
2461,8159,4410106,18,23,5
2462,8160,4410107,18,23,5
2463,6113,3030001,18,0,0
2464,6114,3030002,18,0,4
2465,6115,3030003,18,0,0
2466,6116,3030004,18,0,4
2467,6117,3030005,18,0,4
2468,6118,3030006,18,0,4
2469,6119,3030007,18,0,0
2470,6120,3030008,18,0,4
2471,6121,3030009,18,0,0
2472,6122,3030010,18,0,4
2473,6123,3030012,18,0,0
2474,6124,3030013,18,0,0
2475,6125,3030014,18,0,0
2476,6126,3030015,18,0,0
2477,6127,3030016,18,0,0
2478,6128,3030017,18,0,0
2479,6129,3030018,18,0,0
2480,6130,3030019,18,0,4
2481,6131,3030020,18,0,4
2482,6132,3030021,18,0,0
2483,6133,3030022,18,0,0
2484,6134,3030023,18,0,0
2485,6135,3030024,18,0,4
2486,6136,3030025,18,0,4
2487,6137,3030026,18,0,4
2488,6138,3030027,18,0,0
2489,6139,3030028,18,0,0
2490,6140,3030029,18,0,4
2491,6141,3030030,18,0,0
2492,6142,3030031,18,0,0
2493,6143,3030033,18,0,0
2494,142,190101,20,24,31
2495,143,190102,20,24,31
2496,144,190203,20,24,31
2497,145,190204,20,24,31
2498,146,190305,20,24,31
2499,147,190306,20,24,31
2500,148,190407,20,24,31
2501,149,190408,20,24,31
2502,150,190409,20,24,31
2503,151,190410,20,24,31
2504,8362,4530250,20,16,34
2505,8379,4530277,20,13,34
2506,8380,4530301,20,16,34
2507,8388,4530309,20,16,34
2508,8389,4530310,20,16,34
2509,8390,4530311,20,13,34
2510,8393,4530314,20,16,34
2511,8394,4530315,20,16,34
2512,8407,4530329,20,16,34
2513,8408,4530330,20,16,34
2514,8410,4530332,20,16,34
2515,8417,4530339,20,16,34
2516,8418,4530340,20,16,34
2517,8419,4530341,20,16,22
2518,8420,4530342,20,16,34
2519,8422,4530344,20,16,34
2520,8426,4530349,20,16,34
2521,8427,4530350,20,16,34
2522,8428,4530351,20,16,34
2523,8429,4530352,20,16,34
2524,8430,4530354,20,16,34
2525,8431,4530356,20,10,34
2526,8432,4530357,20,10,34
2527,8438,4530363,20,16,34
2528,8440,4530365,20,16,34
2529,8443,4530368,20,16,34
2530,8456,4530406,20,13,22
2531,8458,4530408,20,16,34
2532,8459,4530409,20,16,34
2533,8462,4530412,20,16,34
2534,8466,4530416,20,13,22
2535,8468,4530418,20,16,22
2536,8469,4530419,20,16,22
2537,8470,4530420,20,13,22
2538,8471,4530421,20,16,22
2539,8472,4530422,20,16,22
2540,8474,4530424,20,16,34
2541,8478,4530428,20,16,34
2542,8480,4530430,20,16,34
2543,8481,4530431,20,13,22
2544,8483,4530433,20,13,22
2545,8485,4530435,20,16,22
2546,8487,4530437,20,16,22
2547,8495,4530446,20,16,34
2548,8501,4530454,20,16,34
2549,8502,4530458,20,16,34
2550,8503,4530460,20,16,34
2551,8504,4530461,20,16,34
2552,451,292055,20,33,25
2553,492,292094,20,7,25
2554,508,292109,20,7,25
2555,512,292113,20,33,6
2556,515,292116,20,33,25
2557,528,292129,20,7,25
2558,530,292131,20,7,6
2559,531,292132,20,7,25
2560,548,292149,20,33,6
2561,556,292156,20,33,6
2562,561,293001,20,33,25
2563,566,293006,20,33,6
2564,567,293007,20,33,25
2565,570,293010,20,33,6
2566,571,293011,20,33,6
2567,573,293013,20,33,6
2568,579,293018,20,7,6
2569,580,293019,20,33,6
2570,581,293020,20,7,25
2571,582,293021,20,7,25
2572,583,293022,20,7,25
2573,585,293024,20,33,6
2574,586,293025,20,7,25
2575,587,293026,20,7,25
2576,588,293027,20,7,25
2577,592,293031,20,7,25
2578,601,293040,20,7,25
2579,602,293041,20,33,6
2580,605,293044,20,33,25
2581,607,293046,20,7,25
2582,608,293047,20,7,25
2583,609,293048,20,7,25
2584,610,293049,20,7,25
2585,611,293050,20,7,25
2586,613,293052,20,33,25
2587,614,293053,20,7,6
2588,618,293057,20,33,6
2589,620,293059,20,33,25
2590,621,293060,20,7,25
2591,622,293061,20,7,25
2592,623,293062,20,33,25
2593,624,293063,20,7,25
2594,625,293064,20,7,25
2595,626,293065,20,33,6
2596,627,293066,20,7,25
2597,628,293067,20,33,6
2598,629,293068,20,7,6
2599,630,293069,20,33,6
2600,632,293071,20,33,6
2601,633,293072,20,16,25
2602,634,293073,20,33,6
2603,638,293077,20,7,6
2604,639,293078,20,33,6
2605,640,293079,20,33,25
2606,641,293080,20,7,25
2607,642,293081,20,7,25
2608,643,293082,20,7,25
2609,644,293083,20,33,25
2610,645,293084,20,7,25
2611,646,293085,20,33,25
2612,647,293086,20,33,6
2613,648,293087,20,16,25
2614,649,293088,20,16,25
2615,651,293090,20,7,25
2616,652,293091,20,33,25
2617,653,293092,20,33,25
2618,664,293102,20,33,25
2619,666,293104,20,7,25
2620,670,293108,20,7,25
2621,673,293111,20,33,6
2622,674,293112,20,33,6
2623,676,293114,20,16,25
2624,679,293117,20,7,25
2625,680,293118,20,7,25
2626,681,293119,20,33,25
2627,682,293120,20,7,25
2628,683,293121,20,33,31
2629,684,293122,20,33,25
2630,686,293124,20,16,25
2631,688,293125B,20,33,31
2632,695,293132,20,7,25
2633,700,293137,20,16,25
2634,701,293138,20,33,25
2635,707,293144,20,16,25
2636,713,293150,20,7,25
2637,716,293153,20,33,25
2638,717,293154,20,7,25
2639,719,293156,20,7,25
2640,720,293157,20,7,25
2641,725,293161,20,7,6
2642,728,293164,20,16,25
2643,729,293165,20,16,25
2644,730,293166,20,33,6
2645,734,293170,20,16,25
2646,735,293171,20,33,6
2647,741,293178,20,7,25
2648,742,293179,20,33,6
2649,743,293180,20,7,25
2650,744,293181,20,16,25
2651,746,293183,20,16,25
2652,757,293193,20,33,6
2653,763,293201,20,16,25
2654,769,293207,20,7,25
2655,777,294007,20,7,25
2656,778,294008,20,7,25
2657,808,294038,20,7,25
2658,816,294046,20,7,25
2659,881,294111,20,7,25
2660,882,294112,20,7,25
2661,893,294122,20,7,25
2662,894,294123,20,7,25
2663,899,294128,20,7,25
2664,906,294135,20,7,25
2665,918,294147,20,7,25
2666,940,294169,20,7,25
2667,5038,2090111,20,16,34
2668,944,294173,20,7,25
2669,947,294176,20,7,25
2670,949,294178,20,7,25
2671,5047,2090224,20,16,34
2672,5048,2090225,20,16,34
2673,5049,2090226,20,16,34
2674,954,294183,20,7,25
2675,955,294184,20,7,25
2676,7099,3850001,20,24,31
2677,957,294186,20,7,25
2678,5053,2090232,20,16,34
2679,7100,3850002,20,24,31
2680,7101,3850003,20,24,31
2681,7102,3850004,20,24,31
2682,5058,2090315,20,16,34
2683,5059,2090316,20,16,34
2684,7103,3850006,20,24,31
2685,7104,3850007,20,24,31
2686,5062,2090330,20,16,34
2687,5063,2090332,20,16,34
2688,5067,2090336,20,16,34
2689,5069,2090339,20,16,34
2690,5074,2090417,20,16,34
2691,981,294211,20,7,25
2692,5077,2090420,20,16,34
2693,983,310102,20,16,34
2694,984,310201,20,16,34
2695,985,310302,20,24,31
2696,986,310303,20,24,31
2697,987,310304,20,24,31
2698,988,310401,20,16,34
2699,5078,2090421A,20,16,34
2700,5079,2090421B,20,16,34
2701,5086,2090447,20,16,34
2702,3695,1710001,20,24,31
2703,3696,1710002,20,24,31
2704,3697,1710003,20,24,31
2705,3698,1710004,20,24,31
2706,3699,1710005,20,24,31
2707,3700,1710006,20,24,31
2708,3701,1710007,20,24,31
2709,3702,1710008,20,24,31
2710,3703,1710009,20,24,31
2711,3704,1710010,20,24,31
2712,3705,1710012,20,24,31
2713,3706,1710013,20,24,31
2714,3707,1710015,20,24,31
2715,5832,2591010,20,24,31
2716,5833,2591110,20,24,31
2717,5834,2592020,20,24,31
2718,5835,2592080,20,24,31
2719,5836,2592120A,20,24,31
2720,5837,2592120B,20,24,31
2721,5838,2593030,20,24,31
2722,5839,2593040,20,24,31
2723,5840,2593060,20,24,31
2724,5841,2594050,20,24,31
2725,5842,2594070,20,24,31
2726,5843,2594100,20,24,31
2727,5856,2650101,20,24,31
2728,5857,2650107,20,24,31
2729,5858,2650109,20,24,31
2730,5859,2650113,20,24,31
2731,5860,2650118,20,24,31
2732,5861,2650119,20,24,31
2733,5862,2650202,20,24,31
2734,5863,2650211,20,24,31
2735,5864,2650215,20,24,31
2736,5865,2650220,20,24,31
2737,5866,2650303,20,24,31
2738,5867,2650308,20,24,31
2739,5868,2650312,20,24,31
2740,5869,2650314,20,24,31
2741,5870,2650404,20,24,31
2742,5871,2650405,20,24,31
2743,5872,2650406,20,24,31
2744,5873,2650410,20,24,31
2745,5874,2650416,20,24,31
2746,5875,2650417,20,24,31
2747,1794,910101,20,16,34
2748,1795,910102,20,16,25
2749,1796,910103,20,16,34
2750,1797,910104,20,16,34
2751,1798,910105A,20,16,34
2752,1799,910105B,20,16,34
2753,1800,910105C,20,16,34
2754,1801,910105D,20,16,34
2755,1802,910106A,20,16,34
2756,1803,910106B,20,16,34
2757,1804,910107,20,16,34
2758,1807,910202B,20,16,25
2759,1808,910203A,20,16,25
2760,1809,910203B,20,16,25
2761,1810,910203C,20,16,25
2762,1811,910204,20,24,31
2763,1812,910205,20,16,25
2764,1813,910206,20,16,25
2765,1814,910207,20,16,25
2766,1815,910208,20,24,31
2767,1820,910305,20,16,34
2768,1822,910401,20,16,34
2769,1823,910402,20,16,34
2770,1824,910403,20,16,34
2771,1825,910404,20,16,34
2772,1826,910405,20,16,31
2773,1827,910406,20,16,34
2774,1828,910407,20,16,34
2775,8260,4530102,16,4,22
2776,8265,4530107,16,4,8
2777,8267,4530109,16,4,22
2778,8268,4530110,16,4,22
2779,8269,4530111,16,4,22
2780,8270,4530112,16,4,22
2781,8271,4530113,16,4,22
2782,6246,3090001,16,10,35
2783,6247,3090002,16,10,35
2784,6248,3090003,16,10,35
2785,6249,3090004,16,10,35
2786,6250,3090005,16,10,35
2787,6251,3090006,16,10,35
2788,6252,3090007,16,10,35
2789,6253,3090008,16,10,35
2790,6254,3090009,16,10,35
2791,6255,3090010,16,10,35
2792,6256,3090011,16,10,35
2793,6257,3090012,16,10,35
2794,6258,3090013,16,17,35
2795,6259,3090014,16,17,35
2796,6260,3090015,16,10,35
2797,6261,3090016,16,10,35
2798,6262,3090017,16,17,35
2799,6263,3090018,16,10,35
2800,6264,3090019,16,10,35
2801,6265,3090020,16,10,35
2802,6266,3090021,16,10,35
2803,6267,3090022,16,10,35
2804,6268,3090023,16,10,35
2805,6269,3090024,16,17,35
2806,6270,3090025,16,10,35
2807,6271,3090026,16,10,35
2808,6272,3090027,16,10,35
2809,6273,3090028,16,10,35
2810,6274,3090029,16,10,35
2811,6275,3090030,16,10,35
2812,6276,3090031,16,10,35
2813,6277,3090032,16,10,35
2814,6278,3090033,16,10,35
2815,6279,3090034,16,10,35
2816,8328,4530215,16,4,22
2817,8329,4530216,16,4,22
2818,6280,3090035,16,10,35
2819,6281,3090036,16,10,35
2820,6282,3090037,16,10,35
2821,6283,3090038,16,10,35
2822,6284,3090039,16,10,35
2823,6285,3090040,16,10,35
2824,6286,3090041,16,10,35
2825,6287,3090042,16,10,35
2826,6288,3090043,16,10,35
2827,6289,3090044,16,10,35
2828,6292,3090047,16,10,35
2829,6293,3090048,16,10,35
2830,6294,3090049,16,10,35
2831,6290,3090045,16,10,35
2832,6291,3090046,16,10,35
2833,6295,3090050,16,10,35
2834,6296,3090051,16,10,35
2835,6297,3090052,16,10,35
2836,6298,3090053,16,17,35
2837,6301,3090056,16,10,35
2838,6302,3090057,16,10,35
2839,6303,3090058,16,10,35
2840,6299,3090054,16,10,35
2841,6305,3090060,16,10,35
2842,6306,3090061,16,10,35
2843,6307,3090062,16,10,35
2844,6308,3090063,16,10,35
2845,6309,3090064,16,17,35
2846,6310,3090065,16,17,35
2847,6311,3090066,16,17,35
2848,6312,3090067,16,17,35
2849,169,214018,16,4,8
2850,6313,3090068,16,17,35
2851,6314,3090069,16,17,35
2852,6315,3090070,16,17,35
2853,6316,3090071,16,17,35
2854,8366,4530254,16,4,22
2855,6317,3090072,16,17,35
2856,6318,3090073,16,17,35
2857,8369,4530259,16,4,22
2858,6319,3090074,16,17,35
2859,6320,3090075,16,17,35
2860,6321,3090076,16,17,16
2861,6322,3090077,16,17,35
2862,6323,3090078,16,10,35
2863,6324,3090079,16,17,35
2864,6325,3090080,16,10,35
2865,6326,3090081,16,17,35
2866,6327,3090082,16,10,35
2867,6328,3090083,16,10,35
2868,6330,3090085,16,17,35
2869,6331,3090086,16,17,35
2870,6334,3090089,16,17,35
2871,6332,3090087,16,17,35
2872,6333,3090088,16,10,35
2873,6335,3090090,16,17,35
2874,6336,3090091,16,10,35
