,Index,GEOID,Seed1,Seed2,Seed3
2272,5029,2070003,19,33,29
2273,5030,2070004,19,33,29
2274,5031,2070005,19,33,29
2275,5032,2070006,19,33,29
2276,5033,2070007,19,33,29
2277,5034,2070008,19,33,29
2278,5035,2070009,19,33,29
2279,5036,2070010,19,33,29
2280,989,330004,27,33,29
2281,990,33001A,27,33,23
2282,991,33001B,27,33,29
2283,992,33002A,27,26,29
2284,993,33002B,27,26,23
2285,994,33003A,27,26,29
2286,995,33003B,27,26,23
2287,7285,4150005,19,33,29
2288,7286,4150006,19,33,29
2289,7287,4150007,19,33,29
2290,7288,4150008,19,33,29
2291,7289,4150009,27,26,29
2292,7290,4150010,19,33,29
2293,7291,4150011,19,26,29
2294,7292,4150012,19,33,29
2295,7293,4150013,19,33,29
2296,7294,4150014,19,33,29
2297,7295,4150015,19,33,29
2298,7296,4170101,19,33,29
2299,7297,4170202,19,33,29
2300,7298,4170303,19,33,29
2301,7299,4170307,19,33,29
2302,7300,4170404,19,33,29
2303,7301,4170405,19,33,29
2304,7302,4170406A,19,33,29
2305,7303,4170406B,19,33,29
2306,3907,1890306,18,33,23
2307,3908,1890307,18,33,23
2308,3909,1890308,18,33,23
2309,7414,4292-19A,19,33,29
2310,7415,4292-19B,19,33,29
2311,7416,4292-19C,19,33,29
2312,7418,4293-19,19,33,29
2313,7420,4294-19,19,33,29
2314,7430,4330001,19,33,29
2315,7431,4330002,19,33,29
2316,7432,4330003,19,33,29
2317,7433,4330004,19,33,29
2318,5412,2190011,27,33,23
2319,5413,2190014,27,33,23
2320,5414,2190015,27,33,23
2321,5415,2190016,27,33,23
2322,5416,2190021,27,33,23
2323,5417,2190024,27,33,23
2324,5418,2190032,27,33,23
2325,5419,2190033,27,33,23
2326,3372,1510001,19,33,29
2327,5420,2190035,27,33,23
2328,5421,2190036,27,33,23
2329,3375,1510012,19,33,29
2330,5422,2190043,27,33,23
2331,5423,2190044,27,33,23
2332,5424,2190045A,27,33,23
2333,5425,2190045B,27,33,23
2334,5426,2190046,27,33,23
2335,3376,1530001,18,33,23
2336,3382,153024BB,18,33,6
2337,3379,1530023,18,33,6
2338,3381,153024BA,18,33,6
2339,5484,2270011,22,26,23
2340,5485,2270012,22,26,23
2341,5486,2270013,22,26,23
2342,5487,2270014,22,26,23
2343,5488,2270016,22,26,23
2344,5489,2270024,22,26,23
2345,5490,2270025,22,26,23
2346,5491,2270026,22,26,23
2347,5492,2270032,22,26,23
2348,5493,2270033,22,26,23
2349,5494,2270034,22,26,23
2350,5495,2270035,22,26,23
2351,5496,2270037,22,26,23
2352,5497,2270042,22,26,23
2353,5498,2270045,22,26,23
2354,5499,2270046,22,26,23
2355,5500,2270103,27,26,23
2356,5501,2270104,27,26,23
2357,5502,2270105,27,26,23
2358,5503,227012A,22,26,23
2359,5504,2270205,22,26,23
2360,5505,2270207,22,26,23
2361,5506,2270208,22,26,23
2362,5507,2270209,22,26,23
2363,5508,2270304,22,26,23
2364,5509,2270404,27,26,23
2365,5510,2270405,27,26,23
2366,5511,2270408,27,26,23
2367,5512,2270409,27,26,23
2368,5513,227207C,22,26,23
2369,1466,690101,18,30,6
2370,1467,690105,18,30,6
2371,1468,690201,18,30,6
2372,1469,690206,18,30,6
2373,1470,690301,18,30,6
2374,1471,690307,18,30,6
2375,1472,690401,18,30,6
2376,1473,690408,18,30,6
2377,1534,790101,27,33,23
2378,1535,790202,27,33,23
2379,1536,790303,27,33,23
2380,1537,790306,27,33,23
2381,1538,790404,27,33,23
2382,3588,1650002,27,33,23
2383,3589,1650003,27,33,23
2384,3590,1650004,27,33,23
2385,3591,1650005,27,33,23
2386,3592,1650006,27,33,23
2387,3593,1650007,27,33,23
2388,3594,1650008,27,33,23
2389,3595,1650009,27,33,23
2390,3689,1690001,27,33,6
2391,3690,1690002,27,33,23
2392,3691,1690003,19,33,6
2393,3692,1690004,27,33,29
2394,3693,1690005,18,33,6
2395,3694,1690006,27,33,29
2396,5776,2530101,19,33,29
2397,5777,2530102,19,33,29
2398,5778,2530103,19,33,29
2399,5779,2530201,19,33,29
2400,5780,2530202,19,33,29
2401,5781,2530203,19,33,29
2402,5782,2530301,19,33,29
2403,5783,2530302,19,33,29
2404,5784,2530303,19,33,29
2405,5785,2530401,19,33,29
2406,5786,2530402,19,33,29
2407,5850,2630101,19,33,29
2408,5851,2630201,19,33,29
2409,5852,2630202,19,33,6
2410,5853,2630301,19,33,29
2411,5854,2630302,19,33,29
2412,5855,2630401,19,33,29
2413,3889,1890101,18,33,23
2414,3890,1890102,18,33,23
2415,3891,1890103,18,33,23
2416,3892,1890104,18,33,23
2417,3893,1890105,18,33,23
2418,3894,1890110,18,33,6
2419,3895,1890111,18,33,23
2420,3896,1890112,18,33,23
2421,3897,1890202,18,33,23
2422,3898,1890203,18,33,23
2423,3899,1890204,18,33,23
2424,3900,1890205,18,33,23
2425,3901,1890206,18,33,23
2426,3902,1890213,18,33,23
2427,3903,1890214,18,30,23
2428,3904,1890215,18,30,23
2429,3905,1890304,18,33,23
2430,3906,1890305,18,33,23
2431,5948,2790001,27,30,23
2432,5949,2790002,27,30,23
2433,5950,2790003,18,30,23
2434,5951,2790004,27,33,23
2435,5952,2790005,18,30,23
2436,5953,2790006,27,33,23
2437,5954,2790007,27,30,23
2438,5955,2790008,27,30,23
2439,5956,2790009,27,33,23
2440,5957,2790010,27,33,23
2441,5958,2790011,27,33,23
2442,5959,2790012,18,30,6
2443,3910,1890316,18,30,23
2444,3911,1890317,18,30,23
2445,3912,1890318,18,30,23
2446,3913,1890406,18,33,23
2447,3914,1890407,18,33,23
2448,3915,1890408,18,33,23
2449,3916,1890409,18,33,23
2450,3917,1890419,18,33,6
2451,3918,1890420,18,30,23
2452,1908,1070011,19,33,23
2453,1909,1070027,19,33,6
2454,1910,1070039,18,33,6
2455,1911,1070044,19,33,6
2456,8154,4410101,19,33,29
2457,8155,4410102,19,33,29
2458,8156,4410103,19,33,29
2459,8157,4410104,19,33,29
2460,8158,4410105,19,33,29
2461,8159,4410106,19,33,29
2462,8160,4410107,19,33,29
2463,8161,4410108,19,33,29
2464,8162,4410109,19,33,29
2465,8163,4410110,22,9,29
2466,8164,4410201,19,33,29
2467,8165,4410202,19,33,29
2468,8166,4410203,19,33,29
2469,8167,4410204,19,33,29
2470,8168,4410205,19,33,29
2471,8169,4410206,19,33,29
2472,8170,4410207,19,33,29
2473,8171,4410301,19,33,29
2474,8172,4410302,19,33,29
2475,8173,4410303,19,9,29
2476,8174,4410304,19,33,29
2477,8175,4410305,19,33,29
2478,8176,4410306,19,33,29
2479,8177,4410307,19,33,29
2480,8178,4410308,19,33,29
2481,8179,4410401,19,33,29
2482,8180,4410402,19,33,29
2483,8181,4410403,19,33,29
2484,8182,4410404,19,33,29
2485,8183,4410405,19,33,29
2486,8184,4410406,19,33,29
2487,8185,4410407,19,33,29
2488,8186,4410408,19,9,29
2489,8187,4410409,19,9,29
2490,6131,3030020,18,30,6
2491,6132,3030021,18,30,6
2492,6133,3030022,18,30,6
2493,6134,3030023,18,30,6
2494,142,190101,22,1,22
2495,143,190102,22,1,22
2496,144,190203,22,1,22
2497,145,190204,22,18,22
2498,146,190305,22,1,22
2499,147,190306,22,1,22
2500,148,190407,22,1,22
2501,149,190408,22,18,22
2502,150,190409,22,1,22
2503,151,190410,22,18,22
2504,8362,4530250,20,0,34
2505,8379,4530277,20,6,34
2506,8380,4530301,20,0,34
2507,8388,4530309,20,0,34
2508,8389,4530310,20,0,34
2509,8390,4530311,20,6,34
2510,8393,4530314,20,0,34
2511,8394,4530315,20,0,34
2512,8407,4530329,20,6,34
2513,8408,4530330,20,0,27
2514,8410,4530332,20,0,34
2515,8417,4530339,20,0,34
2516,8418,4530340,20,0,34
2517,8419,4530341,20,6,34
2518,8420,4530342,20,0,34
2519,8422,4530344,20,0,34
2520,8426,4530349,20,0,34
2521,8427,4530350,20,0,34
2522,8428,4530351,20,0,34
2523,8429,4530352,20,0,34
2524,8430,4530354,20,0,34
2525,8431,4530356,20,0,34
2526,8432,4530357,20,0,27
2527,8438,4530363,20,0,27
2528,8440,4530365,20,0,27
2529,8443,4530368,20,0,27
2530,8456,4530406,20,0,34
2531,8458,4530408,20,0,34
2532,8459,4530409,20,6,34
2533,8462,4530412,20,0,34
2534,8466,4530416,20,0,34
2535,8468,4530418,20,0,34
2536,8469,4530419,20,0,34
2537,8470,4530420,20,6,34
2538,8471,4530421,20,6,34
2539,8472,4530422,20,6,34
2540,8474,4530424,20,6,34
2541,8478,4530428,20,6,34
2542,8480,4530430,20,6,34
2543,8481,4530431,20,6,34
2544,8483,4530433,20,6,34
2545,8485,4530435,20,0,34
2546,8487,4530437,20,6,34
2547,8495,4530446,20,0,34
2548,8501,4530454,20,0,34
2549,8502,4530458,20,0,34
2550,8503,4530460,20,0,34
2551,8504,4530461,20,0,34
2552,451,292055,6,19,17
2553,492,292094,6,1,17
2554,508,292109,6,24,17
2555,512,292113,6,1,17
2556,515,292116,6,24,17
2557,528,292129,6,24,17
2558,530,292131,6,24,17
2559,531,292132,6,24,17
2560,548,292149,6,1,17
2561,556,292156,6,1,17
2562,561,293001,0,1,17
2563,566,293006,6,1,17
2564,567,293007,0,24,4
2565,570,293010,6,1,17
2566,571,293011,6,1,17
2567,573,293013,6,1,17
2568,579,293018,6,19,17
2569,580,293019,6,1,17
2570,581,293020,6,1,17
2571,582,293021,6,19,17
2572,583,293022,6,19,4
2573,585,293024,6,1,17
2574,586,293025,6,19,17
2575,587,293026,6,1,17
2576,588,293027,6,24,17
2577,592,293031,6,1,17
2578,601,293040,0,24,4
2579,602,293041,6,1,17
2580,605,293044,6,1,17
2581,607,293046,6,19,17
2582,608,293047,6,24,17
2583,609,293048,6,24,17
2584,610,293049,6,24,17
2585,611,293050,6,24,17
2586,613,293052,0,24,17
2587,614,293053,6,1,17
2588,618,293057,0,1,17
2589,620,293059,0,24,4
2590,621,293060,6,24,4
2591,622,293061,6,24,17
2592,623,293062,6,24,17
2593,624,293063,6,1,17
2594,625,293064,6,1,17
2595,626,293065,6,1,17
2596,627,293066,6,1,17
2597,628,293067,6,1,17
2598,629,293068,6,1,17
2599,630,293069,6,1,17
2600,632,293071,6,1,17
2601,633,293072,0,24,4
2602,634,293073,0,1,17
2603,638,293077,0,1,17
2604,639,293078,0,1,17
2605,640,293079,6,24,17
2606,641,293080,6,1,17
2607,642,293081,6,1,17
2608,643,293082,0,24,17
2609,644,293083,6,24,17
2610,645,293084,0,24,4
2611,646,293085,6,24,17
2612,647,293086,0,1,17
2613,648,293087,12,24,4
2614,649,293088,0,24,4
2615,651,293090,0,24,4
2616,652,293091,6,24,17
2617,653,293092,6,1,17
2618,664,293102,6,1,17
2619,666,293104,6,24,17
2620,670,293108,0,24,4
2621,673,293111,6,1,17
2622,674,293112,6,1,17
2623,676,293114,0,24,4
2624,679,293117,6,24,17
2625,680,293118,0,24,4
2626,681,293119,6,24,17
2627,682,293120,0,24,4
2628,683,293121,0,24,17
2629,684,293122,6,1,17
2630,686,293124,0,24,4
2631,688,293125B,0,24,17
2632,695,293132,6,24,17
2633,700,293137,0,24,4
2634,701,293138,0,1,17
2635,707,293144,0,24,4
2636,713,293150,6,24,17
2637,716,293153,6,24,17
2638,717,293154,6,24,17
2639,719,293156,6,24,17
2640,720,293157,0,24,4
2641,725,293161,6,1,17
2642,728,293164,0,24,4
2643,729,293165,0,24,4
2644,730,293166,6,1,17
2645,734,293170,12,24,4
2646,735,293171,6,1,17
2647,741,293178,6,1,17
2648,742,293179,6,1,17
2649,743,293180,6,24,17
2650,744,293181,0,24,4
2651,746,293183,12,24,34
2652,757,293193,0,1,17
2653,763,293201,0,24,4
2654,769,293207,6,1,17
2655,777,294007,12,19,4
2656,778,294008,6,1,17
2657,808,294038,6,19,17
2658,816,294046,6,19,4
2659,881,294111,12,19,4
2660,882,294112,6,19,4
2661,893,294122,12,19,4
2662,894,294123,12,19,4
2663,899,294128,12,19,4
2664,906,294135,12,19,4
2665,918,294147,6,19,4
2666,940,294169,0,19,4
2667,5038,2090111,35,24,31
2668,944,294173,0,24,4
2669,947,294176,0,19,4
2670,949,294178,6,1,17
2671,5047,2090224,20,0,34
2672,5048,2090225,0,24,34
2673,5049,2090226,0,0,34
2674,954,294183,6,1,17
2675,955,294184,6,19,17
2676,7099,3850001,22,18,22
2677,957,294186,12,19,17
2678,5053,2090232,0,0,34
2679,7100,3850002,22,18,22
2680,7101,3850003,22,18,22
2681,7102,3850004,22,18,22
2682,5058,2090315,0,24,34
2683,5059,2090316,35,24,34
2684,7103,3850006,22,18,22
2685,7104,3850007,22,18,22
2686,5062,2090330,35,24,31
2687,5063,2090332,35,24,34
2688,5067,2090336,35,24,34
2689,5069,2090339,35,24,34
2690,5074,2090417,35,24,34
2691,981,294211,12,19,4
2692,5077,2090420,35,24,34
2693,983,310102,0,0,34
2694,984,310201,0,0,27
2695,985,310302,0,0,22
2696,986,310303,0,0,22
2697,987,310304,0,0,27
2698,988,310401,0,24,27
2699,5078,2090421A,35,24,34
2700,5079,2090421B,0,24,34
2701,5086,2090447,35,24,34
2702,3695,1710001,22,9,22
2703,3696,1710002,22,9,22
2704,3697,1710003,22,9,22
2705,3698,1710004,22,9,22
2706,3699,1710005,22,9,22
2707,3700,1710006,0,0,22
2708,3701,1710007,22,9,22
2709,3702,1710008,22,9,22
2710,3703,1710009,22,9,22
2711,3704,1710010,22,9,22
2712,3705,1710012,0,9,22
2713,3706,1710013,22,9,22
2714,3707,1710015,22,9,22
2715,5832,2591010,0,24,22
2716,5833,2591110,22,1,22
2717,5834,2592020,0,24,27
2718,5835,2592080,0,24,17
2719,5836,2592120A,0,24,27
2720,5837,2592120B,0,24,27
2721,5838,2593030,0,24,27
2722,5839,2593040,0,24,27
2723,5840,2593060,22,9,22
2724,5841,2594050,22,9,22
2725,5842,2594070,22,9,22
2726,5843,2594100,22,24,22
2727,5856,2650101,22,1,22
2728,5857,2650107,22,1,22
2729,5858,2650109,22,9,22
2730,5859,2650113,22,1,22
2731,5860,2650118,22,1,22
2732,5861,2650119,22,9,22
2733,5862,2650202,22,1,22
2734,5863,2650211,22,1,22
2735,5864,2650215,22,1,22
2736,5865,2650220,22,1,22
2737,5866,2650303,22,1,22
2738,5867,2650308,22,1,22
2739,5868,2650312,22,9,22
2740,5869,2650314,22,1,22
2741,5870,2650404,22,1,22
2742,5871,2650405,22,1,22
2743,5872,2650406,22,1,22
2744,5873,2650410,22,1,22
2745,5874,2650416,22,1,22
2746,5875,2650417,22,1,22
2747,1794,910101,0,24,34
2748,1795,910102,0,24,34
2749,1796,910103,0,24,34
2750,1797,910104,0,24,34
2751,1798,910105A,0,24,34
2752,1799,910105B,0,24,34
2753,1800,910105C,0,24,34
2754,1801,910105D,0,24,34
2755,1802,910106A,0,24,34
2756,1803,910106B,0,24,34
2757,1804,910107,0,24,34
2758,1807,910202B,0,24,34
2759,1808,910203A,0,24,34
2760,1809,910203B,0,24,34
2761,1810,910203C,0,24,34
2762,1811,910204,0,24,34
2763,1812,910205,0,24,34
2764,1813,910206,0,24,34
2765,1814,910207,0,24,34
2766,1815,910208,0,24,17
2767,1820,910305,0,24,34
2768,1822,910401,0,24,34
2769,1823,910402,0,24,34
2770,1824,910403,0,24,34
2771,1825,910404,0,24,34
2772,1826,910405,0,24,34
2773,1827,910406,0,24,34
2774,1828,910407,0,24,34
2775,8260,4530102,20,6,15
2776,8265,4530107,23,0,15
2777,8267,4530109,20,6,15
2778,8268,4530110,23,9,15
2779,8269,4530111,20,6,15
2780,8270,4530112,20,6,15
2781,8271,4530113,23,6,15
2782,6246,3090001,17,23,27
2783,6247,3090002,17,23,27
2784,6248,3090003,17,23,27
2785,6249,3090004,17,23,27
2786,6250,3090005,17,23,27
2787,6251,3090006,17,23,27
2788,6252,3090007,17,23,27
2789,6253,3090008,17,23,27
2790,6254,3090009,17,23,27
2791,6255,3090010,17,23,27
2792,6256,3090011,17,23,27
2793,6257,3090012,17,23,27
2794,6258,3090013,17,23,27
2795,6259,3090014,17,23,27
2796,6260,3090015,17,23,27
2797,6261,3090016,17,23,27
2798,6262,3090017,17,23,27
2799,6263,3090018,17,23,27
2800,6264,3090019,17,23,27
2801,6265,3090020,17,23,27
2802,6266,3090021,17,23,27
2803,6267,3090022,17,23,27
2804,6268,3090023,17,23,27
2805,6269,3090024,17,23,26
2806,6270,3090025,17,23,27
2807,6271,3090026,17,23,27
2808,6272,3090027,17,23,27
2809,6273,3090028,17,23,27
2810,6274,3090029,17,23,27
2811,6275,3090030,17,23,27
2812,6276,3090031,17,23,27
2813,6277,3090032,17,23,27
2814,6278,3090033,17,23,27
2815,6279,3090034,17,23,27
2816,8328,4530215,23,6,15
2817,8329,4530216,23,6,15
2818,6280,3090035,17,23,27
2819,6281,3090036,17,23,27
2820,6282,3090037,17,23,27
2821,6283,3090038,17,23,27
2822,6284,3090039,17,23,27
2823,6285,3090040,17,23,27
2824,6286,3090041,17,23,27
2825,6287,3090042,17,23,27
2826,6288,3090043,17,23,27
2827,6289,3090044,17,23,27
2828,6292,3090047,17,23,27
2829,6293,3090048,17,23,27
2830,6294,3090049,17,23,27
2831,6290,3090045,17,23,27
2832,6291,3090046,17,23,27
2833,6295,3090050,17,23,27
2834,6296,3090051,17,23,27
2835,6297,3090052,17,23,27
2836,6298,3090053,17,23,27
2837,6301,3090056,17,23,27
2838,6302,3090057,17,23,27
2839,6303,3090058,17,23,27
2840,6299,3090054,17,23,27
2841,6305,3090060,17,23,27
2842,6306,3090061,17,23,27
2843,6307,3090062,17,23,27
2844,6308,3090063,17,23,27
2845,6309,3090064,13,23,27
2846,6310,3090065,17,23,27
2847,6311,3090066,13,23,27
2848,6312,3090067,13,23,27
2849,169,214018,24,9,15
2850,6313,3090068,17,23,27
2851,6314,3090069,17,23,27
2852,6315,3090070,17,23,27
2853,6316,3090071,17,23,26
2854,8366,4530254,23,6,15
2855,6317,3090072,17,23,27
2856,6318,3090073,17,23,26
2857,8369,4530259,23,6,15
2858,6319,3090074,17,23,27
2859,6320,3090075,17,23,27
2860,6321,3090076,17,23,26
2861,6322,3090077,17,23,27
2862,6323,3090078,17,23,27
2863,6324,3090079,17,23,27
2864,6325,3090080,17,23,27
2865,6326,3090081,17,23,27
2866,6327,3090082,17,23,27
2867,6328,3090083,13,23,27
2868,6330,3090085,17,23,27
2869,6331,3090086,17,23,27
2870,6334,3090089,17,23,27
2871,6332,3090087,17,23,27
2872,6333,3090088,17,23,27
2873,6335,3090090,17,23,27
2874,6336,3090091,17,23,27
2875,8384,4530305,23,6,15
2876,8406,4530328,23,6,15
2877,8423,4530345,23,6,15
2878,6468,3310101,17,11,20
2879,6469,3310105,23,9,20
2880,6470,3310203,23,11,20
2881,6471,3310207,23,11,20
2882,6472,3310210,17,23,26
2883,6473,3310212,17,11,20
2884,6474,3310316,23,11,26
2885,6475,3310317,23,11,20
2886,6476,3310318,23,11,20
2887,6477,3310419,23,11,20
2888,6478,3310420,23,9,20
2889,8295,4530137,23,9,15
2890,8301,4530145,23,9,15
2891,8303,4530148,23,9,15
2892,8311,4530160,23,9,15
2893,8312,4530161,23,0,15
2894,8313,4530163,23,9,15
2895,8318,4530205,20,6,15
2896,8320,4530207,23,6,15
2897,8332,4530219,23,9,15
2898,6300,3090055,17,23,27
2899,8338,4530225,23,6,15
2900,8339,4530226,20,6,15
2901,6304,3090059,17,23,27
2902,7153,3950001,17,23,26
2903,7154,3950002,17,23,26
2904,8342,4530229,23,6,15
2905,7155,3950003,17,23,26
2906,7156,3950004,17,23,26
2907,7158,3950006,17,23,26
2908,7157,3950005,17,23,26
2909,7159,3950007,17,11,26
2910,7160,3950008,17,23,26
2911,7161,3950011,17,11,26
2912,7162,3950013,17,23,26
2913,7163,3950016,17,23,26
2914,7164,3950018,17,23,26
2915,7165,3950019,17,23,26
2916,7166,3950022,23,23,26
2917,7167,3950023,17,23,26
2918,1112,410001,24,11,20
2919,1113,410002,24,11,26
2920,1114,410003,24,11,26
2921,1115,410004,17,23,26
2922,1116,410005,17,23,26
2923,1117,410006,17,23,26
2924,1118,410007,17,23,26
2925,1119,410008,24,11,26
2926,1120,410009,24,11,26
2927,1121,410010,24,11,26
2928,1122,410011,24,11,26
2929,1123,410012,17,11,26
2930,1124,410013,17,11,26
2931,1125,410014,17,11,26
2932,1126,410015,17,11,26
2933,1127,410016,17,23,26
2934,1128,410017,17,11,26
2935,1129,410018,17,23,26
2936,1130,410019,17,11,26
2937,1131,410020,24,11,26
2938,1132,410021,24,11,26
2939,1133,410022,24,11,26
2940,1134,410023,24,11,26
2941,1135,410024,24,11,26
2942,1136,410025,17,23,26
2943,1137,410026,17,11,26
2944,1138,410027,24,11,26
2945,1139,410028,24,11,20
2946,1140,410029,24,11,26
2947,1141,410030,17,11,26
2948,1142,410031,24,11,26
2949,1143,410032,24,11,26
2950,1144,410033,24,11,26
2951,1145,410034,24,11,26
2952,1146,410035,24,11,26
2953,1147,410036,24,11,26
2954,1148,410037,17,23,26
2955,1149,410038,17,23,26
2956,1150,410039,24,11,26
2957,1151,410040,24,11,26
2958,1152,410041,24,11,26
2959,1153,410042,24,11,26
2960,1154,410043,24,11,26
2961,1155,410044,17,11,26
2962,1156,410045,17,23,26
2963,1157,410046,17,23,26
2964,1158,410047,17,11,26
2965,1159,410048,17,23,26
2966,1160,410049,24,11,26
2967,1161,410052,17,11,26
2968,1162,410053,24,11,26
2969,1163,410056,24,11,26
2970,1164,410057,17,11,26
2971,1165,410058,24,11,26
2972,1166,410059,24,11,26
2973,1167,410060,17,23,26
2974,1168,410061,17,23,26
2975,1169,410062,17,23,26
2976,1170,410063,17,11,26
2977,1171,410064,17,23,26
2978,8374,4530267,23,6,15
2979,1172,410065,24,11,26
2980,1173,410067,24,11,26
2981,1174,410068,24,11,26
2982,1175,410069A,24,11,26
2983,1176,410069B,24,11,26
2984,1177,410070,24,11,26
2985,1178,410071,24,11,26
2986,1179,410072,24,11,26
2987,1180,410074,24,11,26
2988,1181,410077,17,11,26
2989,1182,410078,17,11,26
2990,1183,410079,17,11,26
2991,1184,410080A,24,11,26
2992,1185,410080B,24,11,26
2993,1186,410081,17,23,26
2994,1187,410082,24,11,26
2995,1188,410083,24,11,26
2996,1229,510113,24,11,20
2997,1230,510114,24,11,20
2998,1231,510203,23,11,26
2999,1232,510204,24,11,26
3000,1233,510207,24,11,26
3001,1234,510211,24,11,26
3002,1235,510215,24,11,26
3003,1236,510301,24,11,26
3004,1237,510305,24,11,20
3005,1238,510308,23,11,26
3006,1239,510309,24,11,20
3007,1240,510406,24,11,20
3008,1241,510410,24,11,20
3009,3317,1450101,17,23,26
3010,3318,1450104,17,23,26
3011,3319,1450105,17,23,26
3012,3320,1450201,17,23,26
3013,3321,1450203,17,23,26
3014,3322,1450204,17,23,26
3015,3323,1450301,17,23,26
3016,3324,1450302,17,23,26
3017,3325,1450303,17,23,20
3018,3326,1450304,17,23,20
3019,3327,1450403,17,23,26
3020,3328,1450404,17,23,20
3021,3329,1450405,17,23,26
3022,3563,1610001,21,23,26
3023,3564,1610002,13,23,26
3024,3565,1610003,17,23,26
3025,3566,1610004,13,23,26
3026,3567,1610005,13,23,26
3027,3568,1610006,13,23,26
3028,3569,1610007,13,23,26
3029,3570,1610008,13,23,26
3030,3571,1610009,13,23,26
3031,3572,1610010,17,23,26
3032,3573,1610011,21,23,26
3033,3574,1610012,21,23,26
3034,3575,1610013,17,23,26
3035,3576,1610014,21,23,26
3036,3577,1610015,13,23,26
3037,6329,3090084,13,23,27
3038,8372,4530263,23,6,15
3039,6001,2870301,23,11,20
3040,6002,2870302,23,11,20
3041,6003,2870303,24,9,20
3042,6009,2870405,24,11,20
3043,6016,2890007,17,23,26
3044,6017,2890008,17,23,26
3045,6018,2890009,17,23,26
3046,6019,2890010,17,23,26
3047,6020,2890011,21,23,26
3048,6021,2890012,21,23,26
3049,6022,2890013,21,23,26
3050,6024,289001A,21,23,26
3051,6025,289005A,17,23,26
3052,6026,289014A,21,23,26
3053,6057,2930101,17,23,26
3054,6058,2930102,17,23,26
3055,6059,2930103,17,23,26
3056,6060,2930104,17,23,26
3057,6061,2930201,13,23,26
3058,6062,2930202,13,23,26
3059,6063,2930203,13,23,26
3060,6064,2930204,17,23,26
3061,6065,2930205,13,23,26
3062,6066,2930206,13,23,26
3063,6067,2930301,17,23,26
3064,6068,2930302,13,23,26
3065,6069,2930303,17,23,26
3066,6070,2930304,13,23,26
3067,6071,2930305,13,23,26
3068,6072,2930401,13,23,26
3069,6073,2930402,17,23,26
3070,6074,2930403,13,23,26
3071,6075,2930404,13,23,26
3072,6076,2930405,17,23,26
3073,6077,2930406,17,23,26
3074,5124,2150002,16,17,24
3075,5125,2150003,16,17,14
3076,5126,2150004,16,17,14
3077,5145,2150023,16,17,14
3078,5161,2150039,16,17,14
3079,5162,2150040,16,17,24
3080,5167,2150045,16,17,14
3081,5177,2150055,16,17,14
3082,5181,2150059,16,17,14
3083,5193,2150071A,16,17,14
3084,5194,2150071B,16,17,24
3085,5200,2150077,16,17,14
3086,7250,4090102,1,18,33
3087,7252,4090104,1,35,33
3088,7253,4090105,1,35,33
3089,5214,2150091,16,17,14
3090,7265,4090117,1,18,33
3091,7266,4090118,1,35,33
3092,7270,4090122,1,35,33
3093,7272,4090124,1,35,33
3094,5235,2150111,16,17,24
3095,5237,2150113,16,17,24
3096,5238,2150114,16,17,24
3097,5241,2150117,16,17,14
3098,5242,2150118,16,17,14
3099,5244,2150120,16,17,14
3100,5245,2150121,16,17,24
3101,5247,2150123,16,17,14
3102,5251,2150127,16,17,14
3103,5261,2150137,16,17,14
3104,5279,2150155,16,17,24
3105,5280,2150156,4,17,14
3106,5295,2150171,16,17,14
3107,5296,2150172,16,17,14
3108,5297,2150173,16,17,14
3109,5298,2150174,16,17,14
3110,177,250001,1,18,33
3111,5300,2150176,16,17,14
3112,5301,2150177A,16,17,14
3113,5302,2150177B,16,17,14
3114,5303,2150178,16,17,14
3115,178,250002,1,18,33
3116,179,250003,1,18,33
3117,180,250004,1,18,33
3118,181,250005,1,18,31
3119,182,250006,1,18,33
3120,183,250008,1,18,33
3121,184,250009,1,18,33
3122,185,250010,1,18,33
3123,186,250011,35,18,31
3124,187,250012,1,18,31
3125,188,250013,1,18,33
3126,189,250014,1,18,33
3127,190,250016,1,18,33
3128,191,250017,1,18,33
3129,192,250018,1,18,33
3130,193,250019,1,18,33
3131,5311,2150186,16,17,24
3132,5324,2150196,16,17,24
3133,5360,2150229,16,17,14
3134,5363,2150232,16,17,24
3135,5366,2150235,16,17,24
3136,5369,2150238,16,17,24
3137,5383,2150251,16,17,14
3138,5387,2150255,16,17,14
3139,1334,610001,16,17,24
3140,1335,610002,16,17,24
3141,1336,610003,16,17,24
3142,1337,610004,16,17,24
3143,1338,610005,16,17,24
3144,1339,610006,16,17,24
3145,1340,610007,16,17,24
3146,1341,610008,16,17,24
3147,1342,610009,16,17,24
3148,1343,610010,16,17,24
3149,1344,610011,16,17,24
3150,1345,610012,16,17,24
3151,1346,610013,16,17,24
3152,1347,610014,16,17,24
3153,1348,610015,16,17,24
3154,1349,610016,16,17,24
3155,1350,610017,16,17,24
3156,1351,610018,16,17,24
3157,1352,610019,16,17,24
3158,1353,610020,16,17,24
3159,1354,610021,16,17,24
3160,1355,610022,16,17,24
3161,1356,610023,16,17,24
3162,1357,610024,16,17,24
3163,1358,610025,16,17,24
3164,1359,610026,16,17,24
3165,1360,610027,16,17,24
3166,1361,610028,16,17,24
3167,1362,610029,16,17,24
3168,1363,610030,16,17,24
3169,1364,610031,16,17,24
3170,1365,610032,16,17,24
3171,1366,610033,16,17,24
3172,1367,610034,16,17,24
